id,heroName,heroLocation,heroSinceDate,heroImageURL,featureFlag,superpower,category,heroCountry,heroRegion,heroSince,status,heroSuperpower
community-heroes#ewere-diagboya,Ewere Diagboya,"Lagos, Nigeria",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ewere-diagboya.52f1b1e5be2b95b80f6e709de06e1db1fbe7302a.png,,Conference Speaker,AWS Community Hero,Nigeria,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ewere-diagboya,Ewere Diagboya,"Lagos, Nigeria",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ewere-diagboya.52f1b1e5be2b95b80f6e709de06e1db1fbe7302a.png,,Meetup Organizer,AWS Community Hero,Nigeria,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ewere-diagboya,Ewere Diagboya,"Lagos, Nigeria",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ewere-diagboya.52f1b1e5be2b95b80f6e709de06e1db1fbe7302a.png,,Blogger,AWS Community Hero,Nigeria,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#ewere-diagboya,Ewere Diagboya,"Lagos, Nigeria",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/ewere-diagboya.52f1b1e5be2b95b80f6e709de06e1db1fbe7302a.png,,Technical Author,AWS Community Hero,Nigeria,"Europe, Middle East, & Africa",2020,Current Heros,"Conference Speaker, Meetup Organizer, Blogger, Technical Author"
community-heroes#faizal-khan,Faizal Khan,"Hyderabad, India",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/faizal-khan.7cf3b2f5d51b5d8b5b6f90e6ac26d8d52584f5aa.png,,Trainer / Educator,AWS Community Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#faizal-khan,Faizal Khan,"Hyderabad, India",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/faizal-khan.7cf3b2f5d51b5d8b5b6f90e6ac26d8d52584f5aa.png,,Conference Speaker,AWS Community Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#faizal-khan,Faizal Khan,"Hyderabad, India",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/faizal-khan.7cf3b2f5d51b5d8b5b6f90e6ac26d8d52584f5aa.png,,Meetup Organizer,AWS Community Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#faizal-khan,Faizal Khan,"Hyderabad, India",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/faizal-khan.7cf3b2f5d51b5d8b5b6f90e6ac26d8d52584f5aa.png,,Blogger,AWS Community Hero,India,Asia Pacific,2022,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#faye-ellis,Faye Ellis,"London, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Faye-Ellis-100.b7719945ff5b62470eeb97ea7fd5654687ae0307.png,,Conference Speaker,AWS Community Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Trainer / Educator, Technical Author"
community-heroes#faye-ellis,Faye Ellis,"London, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Faye-Ellis-100.b7719945ff5b62470eeb97ea7fd5654687ae0307.png,,Trainer / Educator,AWS Community Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Trainer / Educator, Technical Author"
community-heroes#faye-ellis,Faye Ellis,"London, United Kingdom",Hero since 2024,https://d1.awsstatic.com/getting-started-guides/New-Heroes-2024/q3/Faye-Ellis-100.b7719945ff5b62470eeb97ea7fd5654687ae0307.png,,Technical Author,AWS Community Hero,United Kingdom,"Europe, Middle East, & Africa",2024,Current Heros,"Conference Speaker, Trainer / Educator, Technical Author"
community-heroes#filip-pyrek,Filip Pyrek,"Brno, Czech Republic",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filip-pyrek.016a1496f09ca34459980d210d28286da865e0be.png,,Meetup Organizer,AWS Serverless Hero,Czech Republic,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#filip-pyrek,Filip Pyrek,"Brno, Czech Republic",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filip-pyrek.016a1496f09ca34459980d210d28286da865e0be.png,,Blogger,AWS Serverless Hero,Czech Republic,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#filip-pyrek,Filip Pyrek,"Brno, Czech Republic",Hero since 2022,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filip-pyrek.016a1496f09ca34459980d210d28286da865e0be.png,,Technical Author,AWS Serverless Hero,Czech Republic,"Europe, Middle East, & Africa",2022,Current Heros,"Meetup Organizer, Blogger, Technical Author"
community-heroes#filipe-barretto,Filipe Barretto,"Rio de Janiero, Brazil",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filipe-barretto.5c3361ca034a5c4ff8c382ea4182f465f37410d9.png,,Trainer / Educator,AWS Community Hero,Brazil,Latin America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#filipe-barretto,Filipe Barretto,"Rio de Janiero, Brazil",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filipe-barretto.5c3361ca034a5c4ff8c382ea4182f465f37410d9.png,,Conference Speaker,AWS Community Hero,Brazil,Latin America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#filipe-barretto,Filipe Barretto,"Rio de Janiero, Brazil",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filipe-barretto.5c3361ca034a5c4ff8c382ea4182f465f37410d9.png,,Meetup Organizer,AWS Community Hero,Brazil,Latin America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#filipe-barretto,Filipe Barretto,"Rio de Janiero, Brazil",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/filipe-barretto.5c3361ca034a5c4ff8c382ea4182f465f37410d9.png,,Blogger,AWS Community Hero,Brazil,Latin America,2020,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Blogger"
community-heroes#francesco-pochetti,Francesco Pochetti,Luxembourg,Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/francescop-headshotcircle-100px.ab0355130ea94bfc43d2e356b686863edaddaf1b.png,,Meetup Organizer,AWS Machine Learning Hero,Luxembourg,,2019,Current Heros,"Meetup Organizer, Blogger"
community-heroes#francesco-pochetti,Francesco Pochetti,Luxembourg,Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/francescop-headshotcircle-100px.ab0355130ea94bfc43d2e356b686863edaddaf1b.png,,Blogger,AWS Machine Learning Hero,Luxembourg,,2019,Current Heros,"Meetup Organizer, Blogger"
community-heroes#francisco-edilton,Francisco Edilton,"Lisbon, Portugal",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franciscoe-headshotcircle-100px.855021d2259c06bb1effc748b34dd8fcfd5f2be6.png,,Trainer / Educator,AWS Community Hero,Portugal,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Meetup Organizer"
community-heroes#francisco-edilton,Francisco Edilton,"Lisbon, Portugal",Hero since 2016,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franciscoe-headshotcircle-100px.855021d2259c06bb1effc748b34dd8fcfd5f2be6.png,,Meetup Organizer,AWS Community Hero,Portugal,"Europe, Middle East, & Africa",2016,Current Heros,"Trainer / Educator, Meetup Organizer"
community-heroes#franck-pachot,Franck Pachot,"Lausanne, Switzerland",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franck-pachot.13679945491ccb1dbc63c006c8b28d1200821979.png,,Trainer / Educator,AWS Data Hero,Switzerland,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Conference Speaker, Technical Author, Blogger"
community-heroes#franck-pachot,Franck Pachot,"Lausanne, Switzerland",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franck-pachot.13679945491ccb1dbc63c006c8b28d1200821979.png,,Conference Speaker,AWS Data Hero,Switzerland,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Conference Speaker, Technical Author, Blogger"
community-heroes#franck-pachot,Franck Pachot,"Lausanne, Switzerland",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franck-pachot.13679945491ccb1dbc63c006c8b28d1200821979.png,,Technical Author,AWS Data Hero,Switzerland,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Conference Speaker, Technical Author, Blogger"
community-heroes#franck-pachot,Franck Pachot,"Lausanne, Switzerland",Hero since 2020,https://d1.awsstatic.com/Developer%20Marketing/developer-center/franck-pachot.13679945491ccb1dbc63c006c8b28d1200821979.png,,Blogger,AWS Data Hero,Switzerland,"Europe, Middle East, & Africa",2020,Current Heros,"Trainer / Educator, Conference Speaker, Technical Author, Blogger"
community-heroes#gabriel-ramirez,Gabriel Ramirez,"Mexico City, Mexico",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gabriel-ramirez-circular-headshot.bb0573ec5a5d015014c551f12fa5da74cf0faf9c.png,,Trainer / Educator,AWS Community Hero,Mexico,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#gabriel-ramirez,Gabriel Ramirez,"Mexico City, Mexico",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gabriel-ramirez-circular-headshot.bb0573ec5a5d015014c551f12fa5da74cf0faf9c.png,,Conference Speaker,AWS Community Hero,Mexico,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#gabriel-ramirez,Gabriel Ramirez,"Mexico City, Mexico",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gabriel-ramirez-circular-headshot.bb0573ec5a5d015014c551f12fa5da74cf0faf9c.png,,Meetup Organizer,AWS Community Hero,Mexico,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#gabriel-ramirez,Gabriel Ramirez,"Mexico City, Mexico",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gabriel-ramirez-circular-headshot.bb0573ec5a5d015014c551f12fa5da74cf0faf9c.png,,Technical Author,AWS Community Hero,Mexico,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#gabriel-ramirez,Gabriel Ramirez,"Mexico City, Mexico",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gabriel-ramirez-circular-headshot.bb0573ec5a5d015014c551f12fa5da74cf0faf9c.png,,Blogger,AWS Community Hero,Mexico,North America,2019,Current Heros,"Trainer / Educator, Conference Speaker, Meetup Organizer, Technical Author, Blogger"
community-heroes#gaurav-kamboj,Gaurav Kamboj,"Mumbai, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/gauravk-headshotcircle-100px.6be6aa13ea4d3e359f76f45ce699b4d89da5e788.png,,Conference Speaker,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#gaurav-kamboj,Gaurav Kamboj,"Mumbai, India",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/gauravk-headshotcircle-100px.6be6aa13ea4d3e359f76f45ce699b4d89da5e788.png,,Meetup Organizer,AWS Community Hero,India,Asia Pacific,2019,Current Heros,"Conference Speaker, Meetup Organizer"
community-heroes#gerardo-castro,Gerardo Castro,"Callao, Perú",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/gerardo-castro-100.590c531203aa507b6ce9e8eef6e9f34e989b4cda.png,,Conference Speaker,AWS Security Hero,Peru,Latin America,2023,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor"
community-heroes#gerardo-castro,Gerardo Castro,"Callao, Perú",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/gerardo-castro-100.590c531203aa507b6ce9e8eef6e9f34e989b4cda.png,,Meetup Organizer,AWS Security Hero,Peru,Latin America,2023,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor"
community-heroes#gerardo-castro,Gerardo Castro,"Callao, Perú",Hero since 2023,https://d1.awsstatic.com/getting-started-guides/new-heroes-2023/secuirty/gerardo-castro-100.590c531203aa507b6ce9e8eef6e9f34e989b4cda.png,,Open Source Contributor,AWS Security Hero,Peru,Latin America,2023,Current Heros,"Conference Speaker, Meetup Organizer, Open Source Contributor"
community-heroes#gert-leenders,Gert Leenders,Brussels. Belgium,Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gert-leenders.2ecbe62bc2a4efd9df8e9bd91c0359ff4e020c57.png,,Meetup Organizer,AWS DevTools Hero,Belgium,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#gert-leenders,Gert Leenders,Brussels. Belgium,Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gert-leenders.2ecbe62bc2a4efd9df8e9bd91c0359ff4e020c57.png,,Open Source Contributor,AWS DevTools Hero,Belgium,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#gert-leenders,Gert Leenders,Brussels. Belgium,Hero since 2021,https://d1.awsstatic.com/Developer%20Marketing/developer-center/gert-leenders.2ecbe62bc2a4efd9df8e9bd91c0359ff4e020c57.png,,Blogger,AWS DevTools Hero,Belgium,"Europe, Middle East, & Africa",2021,Current Heros,"Meetup Organizer, Open Source Contributor, Blogger"
community-heroes#gillian-mccann,Gillian McCann,"Ireland, United Kingdom",Hero since 2018,https://d1.awsstatic.com/user-groups/gillian_mccann-round.37c7ff38a72536fd6731c181ff7d9c0ba1daeffe.png,,Conference Speaker,AWS Machine Learning Hero,United Kingdom,"Europe, Middle East, & Africa",2018,Current Heros,"Conference Speaker, Blogger"
community-heroes#gillian-mccann,Gillian McCann,"Ireland, United Kingdom",Hero since 2018,https://d1.awsstatic.com/user-groups/gillian_mccann-round.37c7ff38a72536fd6731c181ff7d9c0ba1daeffe.png,,Blogger,AWS Machine Learning Hero,United Kingdom,"Europe, Middle East, & Africa",2018,Current Heros,"Conference Speaker, Blogger"
community-heroes#gojko-adzic,Gojko Adzic,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/gojkoadzic-headshotcircle-100px.2c4c2dc21009fb69b0561315cd4cd35fdce8ce24.png,,Conference Speaker,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#gojko-adzic,Gojko Adzic,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/gojkoadzic-headshotcircle-100px.2c4c2dc21009fb69b0561315cd4cd35fdce8ce24.png,,Blogger,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#gojko-adzic,Gojko Adzic,"London, United Kingdom",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/gojkoadzic-headshotcircle-100px.2c4c2dc21009fb69b0561315cd4cd35fdce8ce24.png,,Technical Author,AWS Serverless Hero,United Kingdom,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#goran-opacic,Goran Opacic,"Belgrade, Serbia",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/goran-opacic-circular-headshot.9a48d689d182979319a16f0009d54983995c840d.png,,Conference Speaker,AWS Data Hero,Serbia,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#goran-opacic,Goran Opacic,"Belgrade, Serbia",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/goran-opacic-circular-headshot.9a48d689d182979319a16f0009d54983995c840d.png,,Meetup Organizer,AWS Data Hero,Serbia,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#goran-opacic,Goran Opacic,"Belgrade, Serbia",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/goran-opacic-circular-headshot.9a48d689d182979319a16f0009d54983995c840d.png,,Blogger,AWS Data Hero,Serbia,"Europe, Middle East, & Africa",2019,Current Heros,"Conference Speaker, Meetup Organizer, Blogger"
community-heroes#guillermo-fisher,Guillermo Fisher,"Norfolk, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/guillermo-fisher-circular-headshot.a94f588b3b21c5006f4f94cd5bb741d925f82ca6.png,,Conference Speaker,AWS Data Hero,United States,North America,2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#guillermo-fisher,Guillermo Fisher,"Norfolk, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/guillermo-fisher-circular-headshot.a94f588b3b21c5006f4f94cd5bb741d925f82ca6.png,,Blogger,AWS Data Hero,United States,North America,2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#guillermo-fisher,Guillermo Fisher,"Norfolk, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/developer-center/guillermo-fisher-circular-headshot.a94f588b3b21c5006f4f94cd5bb741d925f82ca6.png,,Technical Author,AWS Data Hero,United States,North America,2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
community-heroes#guy-ernest,Guy Ernest," Woodinville, WA, USA",Hero since 2019,https://d1.awsstatic.com/Developer%20Marketing/Community%20Heroes/guye-headshotcircle-100px.0bc5c8e860a6825dc51cebbc610c71d633b9266f.png,,Conference Speaker,AWS Machine Learning Hero,United States,North America,2019,Current Heros,"Conference Speaker, Blogger, Technical Author"
